trip_id,stretch_id,stretch_name
-5294826886116498524,8000050>8000294,Bremen Hbf -> Osnabrück Hbf
-5294826886116498524,8000294>8000263,Osnabrück Hbf -> Münster(Westf)Hbf
-5294826886116498524,8000263>8000080,Münster(Westf)Hbf -> Dortmund Hbf
-5294826886116498524,8000080>8000098,Dortmund Hbf -> Essen Hbf
-5294826886116498524,8000098>8000086,Essen Hbf -> Duisburg Hbf
-5294826886116498524,8000086>8000085,Duisburg Hbf -> Düsseldorf Hbf
-5294826886116498524,8000085>8003368,Düsseldorf Hbf -> Köln Messe/Deutz
-5294826886116498524,8003368>8000207,Köln Messe/Deutz -> Köln Hbf
-5292723267102472034,8000244>8000191,Mannheim Hbf -> Karlsruhe Hbf
-5292723267102472034,8070003>8000244,Frankfurt(M) Flughafen Fernbf -> Mannheim Hbf
-5292723267102472034,8003680>8070003,Limburg Süd -> Frankfurt(M) Flughafen Fernbf
-5292723267102472034,8000667>8003680,Montabaur -> Limburg Süd
-5292723267102472034,8005556>8000667,Siegburg/Bonn -> Montabaur
-5292723267102472034,8003368>8005556,Köln Messe/Deutz -> Siegburg/Bonn
-5292723267102472034,8003368>8000207,Köln Messe/Deutz -> Köln Hbf
-5292723267102472034,8003368>8000207,Köln Messe/Deutz -> Köln Hbf
-5292723267102472034,8000085>8003368,Düsseldorf Hbf -> Köln Messe/Deutz
-5292723267102472034,8000086>8000085,Duisburg Hbf -> Düsseldorf Hbf
-5292723267102472034,8000098>8000086,Essen Hbf -> Duisburg Hbf
-5292723267102472034,8000080>8000098,Dortmund Hbf -> Essen Hbf
-5292723267102472034,8000263>8000080,Münster(Westf)Hbf -> Dortmund Hbf
-5292723267102472034,8000294>8000263,Osnabrück Hbf -> Münster(Westf)Hbf
-5292723267102472034,8000050>8000294,Bremen Hbf -> Osnabrück Hbf
-5292723267102472034,8000147>8000050,Hamburg-Harburg -> Bremen Hbf
-5292723267102472034,8002549>8000147,Hamburg Hbf -> Hamburg-Harburg
-5292723267102472034,8002548>8002549,Hamburg Dammtor -> Hamburg Hbf
-5292723267102472034,8002553>8002548,Hamburg-Altona -> Hamburg Dammtor
-5225265888807154878,8000086>8000085,Duisburg Hbf -> Düsseldorf Hbf
-5225265888807154878,8000098>8000086,Essen Hbf -> Duisburg Hbf
-5225265888807154878,8000080>8000098,Dortmund Hbf -> Essen Hbf
-5225265888807154878,8000149>8000080,Hamm(Westf)Hbf -> Dortmund Hbf
-5225265888807154878,8000036>8000149,Bielefeld Hbf -> Hamm(Westf)Hbf
-5225265888807154878,8000152>8000036,Hannover Hbf -> Bielefeld Hbf
-5225265888807154878,8006552>8000152,Wolfsburg Hbf -> Hannover Hbf
-5225265888807154878,8010334>8006552,Stendal Hbf -> Wolfsburg Hbf
-5225265888807154878,8010404>8010334,Berlin-Spandau -> Stendal Hbf
-5225265888807154878,8011160>8010404,Berlin Hbf -> Berlin-Spandau
-5067205027928923412,8003368>8000207,Köln Messe/Deutz -> Köln Hbf
-5067205027928923412,8000266>8003368,Wuppertal Hbf -> Köln Messe/Deutz
-5067205027928923412,8000142>8000266,Hagen Hbf -> Wuppertal Hbf
-5067205027928923412,8000080>8000142,Dortmund Hbf -> Hagen Hbf
-5067205027928923412,8000149>8000080,Hamm(Westf)Hbf -> Dortmund Hbf
-5067205027928923412,8000036>8000149,Bielefeld Hbf -> Hamm(Westf)Hbf
-5067205027928923412,8000152>8000036,Hannover Hbf -> Bielefeld Hbf
-5067205027928923412,8006552>8000152,Wolfsburg Hbf -> Hannover Hbf
-5067205027928923412,8010334>8006552,Stendal Hbf -> Wolfsburg Hbf
-5067205027928923412,8010404>8010334,Berlin-Spandau -> Stendal Hbf
-5047123384798654324,8011160>8010404,Berlin Hbf -> Berlin-Spandau
-5047123384798654324,8010404>8010334,Berlin-Spandau -> Stendal Hbf
-5047123384798654324,8010334>8006552,Stendal Hbf -> Wolfsburg Hbf
-5047123384798654324,8006552>8000152,Wolfsburg Hbf -> Hannover Hbf
-5047123384798654324,8000152>8000036,Hannover Hbf -> Bielefeld Hbf
-5047123384798654324,8000036>8000149,Bielefeld Hbf -> Hamm(Westf)Hbf
-5047123384798654324,8000149>8000080,Hamm(Westf)Hbf -> Dortmund Hbf
-5047123384798654324,8000080>8000142,Dortmund Hbf -> Hagen Hbf
-5047123384798654324,8000142>8000266,Hagen Hbf -> Wuppertal Hbf
-5047123384798654324,8000266>8003368,Wuppertal Hbf -> Köln Messe/Deutz
-5047123384798654324,8003368>8000207,Köln Messe/Deutz -> Köln Hbf
-5036776284380011862,8010205>8070814,Leipzig Hbf -> Halle(Saale)Hbf
-5036776284380011862,8070814>8010050,Halle(Saale)Hbf -> Bitterfeld
-5036776284380011862,8010050>8011113,Bitterfeld -> Berlin Südkreuz
-5036776284380011862,8011113>8011160,Berlin Südkreuz -> Berlin Hbf
-5036776284380011862,8011160>8010404,Berlin Hbf -> Berlin-Spandau
-5036776284380011862,8010404>8010334,Berlin-Spandau -> Stendal Hbf
-5036776284380011862,8010334>8006552,Stendal Hbf -> Wolfsburg Hbf
-5036776284380011862,8000049>8006552,Braunschweig Hbf -> Wolfsburg Hbf
-5036776284380011862,8000049>8006552,Braunschweig Hbf -> Wolfsburg Hbf
-5036776284380011862,8006552>8000152,Wolfsburg Hbf -> Hannover Hbf
-5036776284380011862,8000152>8000036,Hannover Hbf -> Bielefeld Hbf
-5036776284380011862,8000036>8000149,Bielefeld Hbf -> Hamm(Westf)Hbf
-5036776284380011862,8000149>8000080,Hamm(Westf)Hbf -> Dortmund Hbf
-5036776284380011862,8000080>8000142,Dortmund Hbf -> Hagen Hbf
-5036776284380011862,8000142>8000266,Hagen Hbf -> Wuppertal Hbf
-5036776284380011862,8000266>8003368,Wuppertal Hbf -> Köln Messe/Deutz
-5036776284380011862,8003368>8000207,Köln Messe/Deutz -> Köln Hbf
-5036776284380011862,8003368>8000207,Köln Messe/Deutz -> Köln Hbf
-5036776284380011862,8003368>8005556,Köln Messe/Deutz -> Siegburg/Bonn
-5036776284380011862,8005556>8000667,Siegburg/Bonn -> Montabaur
-5036776284380011862,8000667>8003680,Montabaur -> Limburg Süd
-5036776284380011862,8003680>8070003,Limburg Süd -> Frankfurt(M) Flughafen Fernbf
-5036776284380011862,8070003>8000244,Frankfurt(M) Flughafen Fernbf -> Mannheim Hbf
-5036776284380011862,8000244>8006053,Mannheim Hbf -> Vaihingen(Enz)
-5036776284380011862,8006053>8000096,Vaihingen(Enz) -> Stuttgart Hbf
-5014345937042997548,8002549>8000147,Hamburg Hbf -> Hamburg-Harburg
-5014345937042997548,8000147>8000050,Hamburg-Harburg -> Bremen Hbf
-5014345937042997548,8000050>8000294,Bremen Hbf -> Osnabrück Hbf
-5014345937042997548,8000294>8000263,Osnabrück Hbf -> Münster(Westf)Hbf
-5014345937042997548,8000263>8000080,Münster(Westf)Hbf -> Dortmund Hbf
-5014345937042997548,8000080>8000098,Dortmund Hbf -> Essen Hbf
-5014345937042997548,8000098>8000086,Essen Hbf -> Duisburg Hbf
-5014345937042997548,8000086>8000085,Duisburg Hbf -> Düsseldorf Hbf
-5014345937042997548,8000085>8003368,Düsseldorf Hbf -> Köln Messe/Deutz
-5014345937042997548,8003368>8000207,Köln Messe/Deutz -> Köln Hbf
-4803413020616385260,8002553>8002548,Hamburg-Altona -> Hamburg Dammtor
-4803413020616385260,8002548>8002549,Hamburg Dammtor -> Hamburg Hbf
-4803413020616385260,8002549>8000147,Hamburg Hbf -> Hamburg-Harburg
-4803413020616385260,8000147>8000238,Hamburg-Harburg -> Lüneburg
-4803413020616385260,8000238>8000168,Lüneburg -> Uelzen
-4803413020616385260,8000168>8010334,Uelzen -> Stendal Hbf
-4803413020616385260,8010404>8010334,Berlin-Spandau -> Stendal Hbf
-4803413020616385260,8011160>8010404,Berlin Hbf -> Berlin-Spandau
-4803413020616385260,8011113>8011160,Berlin Südkreuz -> Berlin Hbf
-4803413020616385260,8010050>8011113,Bitterfeld -> Berlin Südkreuz
-4803413020616385260,8070814>8010050,Halle(Saale)Hbf -> Bitterfeld
-4803413020616385260,8010101>8070814,Erfurt Hbf -> Halle(Saale)Hbf
-4803413020616385260,8089478>8010101,Bamberg -> Erfurt Hbf
-4803413020616385260,8000284>8089478,Nürnberg Hbf -> Bamberg
-4803413020616385260,8000183>8000284,Ingolstadt Hbf -> Nürnberg Hbf
-4803413020616385260,8000261>8000183,München Hbf -> Ingolstadt Hbf
-4784376862541113609,8003368>8000207,Köln Messe/Deutz -> Köln Hbf
-4784376862541113609,8000266>8003368,Wuppertal Hbf -> Köln Messe/Deutz
-4784376862541113609,8000142>8000266,Hagen Hbf -> Wuppertal Hbf
-4784376862541113609,8000080>8000142,Dortmund Hbf -> Hagen Hbf
-4784376862541113609,8000149>8000080,Hamm(Westf)Hbf -> Dortmund Hbf
-4784376862541113609,8000036>8000149,Bielefeld Hbf -> Hamm(Westf)Hbf
-4784376862541113609,8000152>8000036,Hannover Hbf -> Bielefeld Hbf
-4784376862541113609,8006552>8000152,Wolfsburg Hbf -> Hannover Hbf
-4784376862541113609,8010334>8006552,Stendal Hbf -> Wolfsburg Hbf
-4784376862541113609,8010404>8010334,Berlin-Spandau -> Stendal Hbf
-4784376862541113609,8011160>8010404,Berlin Hbf -> Berlin-Spandau
-4753707028515324396,8002549>8000237,Hamburg Hbf -> Lübeck Hbf
-4753707028515324396,8002548>8002549,Hamburg Dammtor -> Hamburg Hbf
-4753707028515324396,8002553>8002548,Hamburg-Altona -> Hamburg Dammtor
-4655710110641760900,8010205>8010050,Leipzig Hbf -> Bitterfeld
-4655710110641760900,8010050>8011113,Bitterfeld -> Berlin Südkreuz
-4655710110641760900,8011113>8011160,Berlin Südkreuz -> Berlin Hbf
-4655710110641760900,8011160>8010404,Berlin Hbf -> Berlin-Spandau
-4655710110641760900,8010404>8010334,Berlin-Spandau -> Stendal Hbf
-4655710110641760900,8000168>8010334,Uelzen -> Stendal Hbf
-4655710110641760900,8000238>8000168,Lüneburg -> Uelzen
-4655710110641760900,8000147>8000238,Hamburg-Harburg -> Lüneburg
-4655710110641760900,8002549>8000147,Hamburg Hbf -> Hamburg-Harburg
-4655710110641760900,8002548>8002549,Hamburg Dammtor -> Hamburg Hbf
-4655710110641760900,8002553>8002548,Hamburg-Altona -> Hamburg Dammtor
-4638125445494224250,8002548>8002549,Hamburg Dammtor -> Hamburg Hbf
-4638125445494224250,8000092>8002548,Elmshorn -> Hamburg Dammtor
-4638125445494224250,8000092>8000271,Elmshorn -> Neumünster
-4638125445494224250,8000271>8005362,Neumünster -> Schleswig
-4638125445494224250,8005362>8000103,Schleswig -> Flensburg
-4638125445494224250,8000103>8650100,Flensburg -> Padborg st
-4638125445494224250,8650100>8601309,Padborg st -> Koebenhavn H
-4602427783665327588,8002553>8002548,Hamburg-Altona -> Hamburg Dammtor
-4602427783665327588,8002548>8002549,Hamburg Dammtor -> Hamburg Hbf
-4602427783665327588,8002549>8000147,Hamburg Hbf -> Hamburg-Harburg
-4602427783665327588,8000147>8000050,Hamburg-Harburg -> Bremen Hbf
-4602427783665327588,8000050>8000294,Bremen Hbf -> Osnabrück Hbf
-4602427783665327588,8000294>8000263,Osnabrück Hbf -> Münster(Westf)Hbf
-4602427783665327588,8000263>8000080,Münster(Westf)Hbf -> Dortmund Hbf
-4602427783665327588,8000080>8000142,Dortmund Hbf -> Hagen Hbf
-4602427783665327588,8000142>8000266,Hagen Hbf -> Wuppertal Hbf
-4602427783665327588,8000266>8003368,Wuppertal Hbf -> Köln Messe/Deutz
-4602427783665327588,8003368>8000207,Köln Messe/Deutz -> Köln Hbf
-4602427783665327588,8003368>8000207,Köln Messe/Deutz -> Köln Hbf
-4602427783665327588,8003368>8005556,Köln Messe/Deutz -> Siegburg/Bonn
-4602427783665327588,8005556>8000667,Siegburg/Bonn -> Montabaur
-4602427783665327588,8000667>8003680,Montabaur -> Limburg Süd
-4602427783665327588,8003680>8070003,Limburg Süd -> Frankfurt(M) Flughafen Fernbf
-4602427783665327588,8070003>8000244,Frankfurt(M) Flughafen Fernbf -> Mannheim Hbf
-4602427783665327588,8000244>8006053,Mannheim Hbf -> Vaihingen(Enz)
-4602427783665327588,8006053>8000096,Vaihingen(Enz) -> Stuttgart Hbf
-4602427783665327588,8000096>8000170,Stuttgart Hbf -> Ulm Hbf
-4602427783665327588,8000170>8000013,Ulm Hbf -> Augsburg Hbf
-4602427783665327588,8000013>8004158,Augsburg Hbf -> München-Pasing
-4602427783665327588,8004158>8000261,München-Pasing -> München Hbf
-4564620170586852421,8003368>8000207,Köln Messe/Deutz -> Köln Hbf
-4564620170586852421,8000085>8003368,Düsseldorf Hbf -> Köln Messe/Deutz
-4564620170586852421,8000086>8000085,Duisburg Hbf -> Düsseldorf Hbf
-4564620170586852421,8000098>8000086,Essen Hbf -> Duisburg Hbf
-4564620170586852421,8000080>8000098,Dortmund Hbf -> Essen Hbf
-4564620170586852421,8000263>8000080,Münster(Westf)Hbf -> Dortmund Hbf
-4564620170586852421,8000294>8000263,Osnabrück Hbf -> Münster(Westf)Hbf
-4564620170586852421,8000050>8000294,Bremen Hbf -> Osnabrück Hbf
-4564620170586852421,8000147>8000050,Hamburg-Harburg -> Bremen Hbf
-4564620170586852421,8002549>8000147,Hamburg Hbf -> Hamburg-Harburg
-4564620170586852421,8002549>8000147,Hamburg Hbf -> Hamburg-Harburg
-4564620170586852421,8000147>8000238,Hamburg-Harburg -> Lüneburg
-4564620170586852421,8000238>8000168,Lüneburg -> Uelzen
-4564620170586852421,8000168>8000064,Uelzen -> Celle
-4564620170586852421,8000064>8000152,Celle -> Hannover Hbf
-4564620170586852421,8000152>8000128,Hannover Hbf -> Göttingen
-4564620170586852421,8000128>8003200,Göttingen -> Kassel-Wilhelmshöhe
-4564620170586852421,8003200>8000115,Kassel-Wilhelmshöhe -> Fulda
-4564620170586852421,8000115>8000260,Fulda -> Würzburg Hbf
-4564620170586852421,8000260>8000284,Würzburg Hbf -> Nürnberg Hbf
-4564620170586852421,8000183>8000284,Ingolstadt Hbf -> Nürnberg Hbf
-4564620170586852421,8000261>8000183,München Hbf -> Ingolstadt Hbf
-4564620170586852421,8004158>8000261,München-Pasing -> München Hbf
-4564620170586852421,8000013>8004158,Augsburg Hbf -> München-Pasing
-4564620170586852421,8000013>8004158,Augsburg Hbf -> München-Pasing
-4564620170586852421,8004158>8000261,München-Pasing -> München Hbf
-4538190099459305426,8000271>8000199,Neumünster -> Kiel Hbf
-4538190099459305426,8000092>8000271,Elmshorn -> Neumünster
-4538190099459305426,8000092>8002548,Elmshorn -> Hamburg Dammtor
-4538190099459305426,8002548>8002549,Hamburg Dammtor -> Hamburg Hbf
-4538190099459305426,8002549>8000147,Hamburg Hbf -> Hamburg-Harburg
-4538190099459305426,8000147>8000238,Hamburg-Harburg -> Lüneburg
-4538190099459305426,8000238>8000168,Lüneburg -> Uelzen
-4538190099459305426,8000168>8010334,Uelzen -> Stendal Hbf
-4538190099459305426,8010404>8010334,Berlin-Spandau -> Stendal Hbf
-4538190099459305426,8011160>8010404,Berlin Hbf -> Berlin-Spandau
-4538190099459305426,8011113>8011160,Berlin Südkreuz -> Berlin Hbf
-4538190099459305426,8010050>8011113,Bitterfeld -> Berlin Südkreuz
-4538190099459305426,8070814>8010050,Halle(Saale)Hbf -> Bitterfeld
-4538190099459305426,8010101>8070814,Erfurt Hbf -> Halle(Saale)Hbf
-4538190099459305426,8089478>8010101,Bamberg -> Erfurt Hbf
-4538190099459305426,8000284>8089478,Nürnberg Hbf -> Bamberg
-4538190099459305426,8000183>8000284,Ingolstadt Hbf -> Nürnberg Hbf
-4538190099459305426,8000261>8000183,München Hbf -> Ingolstadt Hbf
-4538190099459305426,8004158>8000261,München-Pasing -> München Hbf
-4538190099459305426,8000013>8004158,Augsburg Hbf -> München-Pasing
-4538190099459305426,8000013>8004158,Augsburg Hbf -> München-Pasing
-4538190099459305426,8004158>8000261,München-Pasing -> München Hbf
-4529047975829740909,8002548>8002549,Hamburg Dammtor -> Hamburg Hbf
-4529047975829740909,8002549>8000147,Hamburg Hbf -> Hamburg-Harburg
-4529047975829740909,8000147>8000238,Hamburg-Harburg -> Lüneburg
-4529047975829740909,8000238>8000168,Lüneburg -> Uelzen
-4529047975829740909,8000168>8000064,Uelzen -> Celle
-4529047975829740909,8000064>8000152,Celle -> Hannover Hbf
-4529047975829740909,8000152>8000128,Hannover Hbf -> Göttingen
-4529047975829740909,8000128>8003200,Göttingen -> Kassel-Wilhelmshöhe
-4529047975829740909,8003200>8000115,Kassel-Wilhelmshöhe -> Fulda
-4529047975829740909,8000115>8000150,Fulda -> Hanau Hbf
-4529047975829740909,8000150>8002041,Hanau Hbf -> Frankfurt(Main)Süd
-4529047975829740909,8002041>8000105,Frankfurt(Main)Süd -> Frankfurt(Main)Hbf
-4529047975829740909,8000105>8070003,Frankfurt(Main)Hbf -> Frankfurt(M) Flughafen Fernbf
-4529047975829740909,8070003>8000244,Frankfurt(M) Flughafen Fernbf -> Mannheim Hbf
-4529047975829740909,8000244>8006053,Mannheim Hbf -> Vaihingen(Enz)
-4529047975829740909,8006053>8000096,Vaihingen(Enz) -> Stuttgart Hbf
-4512211485092713032,8010205>8070814,Leipzig Hbf -> Halle(Saale)Hbf
-4512211485092713032,8070814>8010050,Halle(Saale)Hbf -> Bitterfeld
-4512211485092713032,8010050>8011113,Bitterfeld -> Berlin Südkreuz
-4512211485092713032,8011113>8011160,Berlin Südkreuz -> Berlin Hbf
-4512211485092713032,8011160>8010404,Berlin Hbf -> Berlin-Spandau
-4512211485092713032,8010404>8010334,Berlin-Spandau -> Stendal Hbf
-4512211485092713032,8010334>8006552,Stendal Hbf -> Wolfsburg Hbf
-4512211485092713032,8000049>8006552,Braunschweig Hbf -> Wolfsburg Hbf
-4512211485092713032,8000049>8006552,Braunschweig Hbf -> Wolfsburg Hbf
-4512211485092713032,8006552>8000152,Wolfsburg Hbf -> Hannover Hbf
-4512211485092713032,8000064>8000152,Celle -> Hannover Hbf
-4512211485092713032,8000168>8000064,Uelzen -> Celle
-4512211485092713032,8000238>8000168,Lüneburg -> Uelzen
-4512211485092713032,8000147>8000238,Hamburg-Harburg -> Lüneburg
-4512211485092713032,8000147>8000050,Hamburg-Harburg -> Bremen Hbf
-4503530441970809798,8002553>8002548,Hamburg-Altona -> Hamburg Dammtor
-4503530441970809798,8002548>8002549,Hamburg Dammtor -> Hamburg Hbf
-4503530441970809798,8002549>8000147,Hamburg Hbf -> Hamburg-Harburg
-4503530441970809798,8000147>8000238,Hamburg-Harburg -> Lüneburg
-4503530441970809798,8000238>8000168,Lüneburg -> Uelzen
-4503530441970809798,8000168>8010334,Uelzen -> Stendal Hbf
-4503530441970809798,8010404>8010334,Berlin-Spandau -> Stendal Hbf
-4503530441970809798,8011160>8010404,Berlin Hbf -> Berlin-Spandau
-4503530441970809798,8011113>8011160,Berlin Südkreuz -> Berlin Hbf
-4503530441970809798,8010050>8011113,Bitterfeld -> Berlin Südkreuz
-4503530441970809798,8010205>8010050,Leipzig Hbf -> Bitterfeld
-4503530441970809798,8010101>8010205,Erfurt Hbf -> Leipzig Hbf
-4503530441970809798,8089478>8010101,Bamberg -> Erfurt Hbf
-4503530441970809798,8000284>8089478,Nürnberg Hbf -> Bamberg
-4503530441970809798,8000183>8000284,Ingolstadt Hbf -> Nürnberg Hbf
-4503530441970809798,8000261>8000183,München Hbf -> Ingolstadt Hbf
-4310203737838801908,8003368>8000207,Köln Messe/Deutz -> Köln Hbf
-4310203737838801908,8000085>8003368,Düsseldorf Hbf -> Köln Messe/Deutz
-4310203737838801908,8000086>8000085,Duisburg Hbf -> Düsseldorf Hbf
-4310203737838801908,8000098>8000086,Essen Hbf -> Duisburg Hbf
-4310203737838801908,8000080>8000098,Dortmund Hbf -> Essen Hbf
-4310203737838801908,8000149>8000080,Hamm(Westf)Hbf -> Dortmund Hbf
-4310203737838801908,8000036>8000149,Bielefeld Hbf -> Hamm(Westf)Hbf
-4310203737838801908,8000152>8000036,Hannover Hbf -> Bielefeld Hbf
-4310203737838801908,8006552>8000152,Wolfsburg Hbf -> Hannover Hbf
-4310203737838801908,8010334>8006552,Stendal Hbf -> Wolfsburg Hbf
-4310203737838801908,8010404>8010334,Berlin-Spandau -> Stendal Hbf
-4310203737838801908,8011160>8010404,Berlin Hbf -> Berlin-Spandau
-4177690667848918592,8002553>8002548,Hamburg-Altona -> Hamburg Dammtor
-4177690667848918592,8002548>8002549,Hamburg Dammtor -> Hamburg Hbf
-4177690667848918592,8002549>8000147,Hamburg Hbf -> Hamburg-Harburg
-4177690667848918592,8000147>8000238,Hamburg-Harburg -> Lüneburg
-4177690667848918592,8000238>8000168,Lüneburg -> Uelzen
-4177690667848918592,8000168>8000064,Uelzen -> Celle
-4177690667848918592,8000064>8000152,Celle -> Hannover Hbf
-4177690667848918592,8000152>8000128,Hannover Hbf -> Göttingen
-4177690667848918592,8000128>8003200,Göttingen -> Kassel-Wilhelmshöhe
-4177690667848918592,8003200>8000115,Kassel-Wilhelmshöhe -> Fulda
-4177690667848918592,8000115>8000260,Fulda -> Würzburg Hbf
-4177690667848918592,8000260>8000284,Würzburg Hbf -> Nürnberg Hbf
-4177690667848918592,8000183>8000284,Ingolstadt Hbf -> Nürnberg Hbf
-4177690667848918592,8000261>8000183,München Hbf -> Ingolstadt Hbf
-4151394777712103696,8000261>8000183,München Hbf -> Ingolstadt Hbf
-4151394777712103696,8000183>8000284,Ingolstadt Hbf -> Nürnberg Hbf
-4151394777712103696,8000260>8000284,Würzburg Hbf -> Nürnberg Hbf
-4151394777712103696,8000115>8000260,Fulda -> Würzburg Hbf
-4151394777712103696,8003200>8000115,Kassel-Wilhelmshöhe -> Fulda
-4151394777712103696,8000128>8003200,Göttingen -> Kassel-Wilhelmshöhe
-4151394777712103696,8000152>8000128,Hannover Hbf -> Göttingen
-4151394777712103696,8000064>8000152,Celle -> Hannover Hbf
-4151394777712103696,8000168>8000064,Uelzen -> Celle
-4151394777712103696,8000238>8000168,Lüneburg -> Uelzen
-4151394777712103696,8000147>8000238,Hamburg-Harburg -> Lüneburg
-4151394777712103696,8002549>8000147,Hamburg Hbf -> Hamburg-Harburg
-4151394777712103696,8002548>8002549,Hamburg Dammtor -> Hamburg Hbf
-4151394777712103696,8000092>8002548,Elmshorn -> Hamburg Dammtor
-4151394777712103696,8000092>8000271,Elmshorn -> Neumünster
-4151394777712103696,8000271>8000199,Neumünster -> Kiel Hbf
-4140470391187734614,8010205>8070814,Leipzig Hbf -> Halle(Saale)Hbf
-4140470391187734614,8070814>8010050,Halle(Saale)Hbf -> Bitterfeld
-4140470391187734614,8010050>8011113,Bitterfeld -> Berlin Südkreuz
-4140470391187734614,8011113>8011160,Berlin Südkreuz -> Berlin Hbf
-4140470391187734614,8011160>8010404,Berlin Hbf -> Berlin-Spandau
-4140470391187734614,8010404>8010334,Berlin-Spandau -> Stendal Hbf
-4140470391187734614,8010334>8006552,Stendal Hbf -> Wolfsburg Hbf
-4140470391187734614,8000049>8006552,Braunschweig Hbf -> Wolfsburg Hbf
-4140470391187734614,8000049>8006552,Braunschweig Hbf -> Wolfsburg Hbf
-4140470391187734614,8006552>8000152,Wolfsburg Hbf -> Hannover Hbf
-4140470391187734614,8000152>8000036,Hannover Hbf -> Bielefeld Hbf
-4140470391187734614,8000036>8000149,Bielefeld Hbf -> Hamm(Westf)Hbf
-4140470391187734614,8000149>8000080,Hamm(Westf)Hbf -> Dortmund Hbf
-4140470391187734614,8000080>8000142,Dortmund Hbf -> Hagen Hbf
-4140470391187734614,8000142>8000266,Hagen Hbf -> Wuppertal Hbf
-4140470391187734614,8000266>8003368,Wuppertal Hbf -> Köln Messe/Deutz
-4140470391187734614,8003368>8000207,Köln Messe/Deutz -> Köln Hbf
-4140470391187734614,8003368>8000207,Köln Messe/Deutz -> Köln Hbf
-4140470391187734614,8003368>8005556,Köln Messe/Deutz -> Siegburg/Bonn
-4140470391187734614,8005556>8000667,Siegburg/Bonn -> Montabaur
-4140470391187734614,8000667>8003680,Montabaur -> Limburg Süd
-4140470391187734614,8003680>8070003,Limburg Süd -> Frankfurt(M) Flughafen Fernbf
-4140470391187734614,8070003>8000244,Frankfurt(M) Flughafen Fernbf -> Mannheim Hbf
-4140470391187734614,8000244>8006053,Mannheim Hbf -> Vaihingen(Enz)
-4140470391187734614,8006053>8000096,Vaihingen(Enz) -> Stuttgart Hbf
-3970773840769253411,8002548>8002549,Hamburg Dammtor -> Hamburg Hbf
-3970773840769253411,8000092>8002548,Elmshorn -> Hamburg Dammtor
-3970773840769253411,8000092>8000271,Elmshorn -> Neumünster
-3970773840769253411,8000271>8005362,Neumünster -> Schleswig
-3970773840769253411,8005362>8000103,Schleswig -> Flensburg
-3970773840769253411,8000103>8650100,Flensburg -> Padborg st
-3970773840769253411,8650100>8601309,Padborg st -> Koebenhavn H
-3958185529432412394,8010404>8010334,Berlin-Spandau -> Stendal Hbf
-3958185529432412394,8010334>8006552,Stendal Hbf -> Wolfsburg Hbf
-3958185529432412394,8006552>8000152,Wolfsburg Hbf -> Hannover Hbf
-3958185529432412394,8000064>8000152,Celle -> Hannover Hbf
-3958185529432412394,8000168>8000064,Uelzen -> Celle
-3958185529432412394,8000238>8000168,Lüneburg -> Uelzen
-3958185529432412394,8000147>8000238,Hamburg-Harburg -> Lüneburg
-3958185529432412394,8000147>8000050,Hamburg-Harburg -> Bremen Hbf
-3907081244664964516,8002548>8002549,Hamburg Dammtor -> Hamburg Hbf
-3907081244664964516,8002549>8000147,Hamburg Hbf -> Hamburg-Harburg
-3907081244664964516,8000147>8000238,Hamburg-Harburg -> Lüneburg
-3907081244664964516,8000238>8000168,Lüneburg -> Uelzen
-3907081244664964516,8000168>8000064,Uelzen -> Celle
-3907081244664964516,8000064>8000152,Celle -> Hannover Hbf
-3907081244664964516,8000152>8000128,Hannover Hbf -> Göttingen
-3907081244664964516,8000128>8003200,Göttingen -> Kassel-Wilhelmshöhe
-3907081244664964516,8003200>8000115,Kassel-Wilhelmshöhe -> Fulda
-3907081244664964516,8000115>8000150,Fulda -> Hanau Hbf
-3907081244664964516,8000150>8002041,Hanau Hbf -> Frankfurt(Main)Süd
-3907081244664964516,8002041>8000105,Frankfurt(Main)Süd -> Frankfurt(Main)Hbf
-3907081244664964516,8000105>8070003,Frankfurt(Main)Hbf -> Frankfurt(M) Flughafen Fernbf
-3907081244664964516,8070003>8000244,Frankfurt(M) Flughafen Fernbf -> Mannheim Hbf
-3907081244664964516,8000244>8000191,Mannheim Hbf -> Karlsruhe Hbf
-3907081244664964516,8000191>8000107,Karlsruhe Hbf -> Freiburg(Breisgau) Hbf
-3907081244664964516,8000107>8000026,Freiburg(Breisgau) Hbf -> Basel Bad Bf
-3907081244664964516,8000026>8500010,Basel Bad Bf -> Basel SBB
-3907081244664964516,8500010>8503000,Basel SBB -> Zürich HB
-3741445022702755252,8002553>8002548,Hamburg-Altona -> Hamburg Dammtor
-3741445022702755252,8002548>8002549,Hamburg Dammtor -> Hamburg Hbf
-3741445022702755252,8002549>8000147,Hamburg Hbf -> Hamburg-Harburg
-3741445022702755252,8000147>8000238,Hamburg-Harburg -> Lüneburg
-3741445022702755252,8000238>8000168,Lüneburg -> Uelzen
-3741445022702755252,8000168>8000064,Uelzen -> Celle
-3741445022702755252,8000064>8000152,Celle -> Hannover Hbf
-3741445022702755252,8006552>8000152,Wolfsburg Hbf -> Hannover Hbf
-3741445022702755252,8010334>8006552,Stendal Hbf -> Wolfsburg Hbf
-3741445022702755252,8010404>8010334,Berlin-Spandau -> Stendal Hbf
-3741445022702755252,8011160>8010404,Berlin Hbf -> Berlin-Spandau
